2025-09-28 10:57:25,884 p=2514823 u=root n=ansible | PLAY [APK SIEM Product Installer - Fixed Version] *******************************************************************************************************************************************************************************************
2025-09-29 09:27:17,244 p=534171 u=root n=ansible | fatal: [bda]: FAILED! => {"changed": true, "cmd": "cd /usr/share/siem/elasticsearch\ndocker-compose up -d\n", "delta": "0:00:01.247434", "end": "2025-09-29 09:27:17.128463", "msg": "non-zero return code", "rc": 1, "start": "2025-09-29 09:27:15.881029", "stderr": "Creating network \"elasticsearch_elastic\" with driver \"bridge\"\nPool overlaps with other one on this address space", "stderr_lines": ["Creating network \"elasticsearch_elastic\" with driver \"bridge\"", "Pool overlaps with other one on this address space"], "stdout": "", "stdout_lines": []}
2025-09-29 09:27:17,350 p=534171 u=root n=ansible | TASK [install_elastic : Verify cluster health] **********************************************************************************************************************************************************************************************
2025-09-29 09:27:17,421 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:17,477 p=534171 u=root n=ansible | TASK [install_elastic : Display completion message] *****************************************************************************************************************************************************************************************
2025-09-29 09:27:17,561 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:17,589 p=534171 u=root n=ansible | TASK [install_elastic : Handle installation failure] ****************************************************************************************************************************************************************************************
2025-09-29 09:27:17,716 p=534171 u=root n=ansible | ok: [host1] => {
    "msg": "❌ Elasticsearch installation failed on host1!\n\nPlease check:\n1. Docker service: systemctl status docker\n2. Variables in inventory\n3. Network connectivity between hosts\n4. Directory permissions\n5. Certificate generation\n\nFor detailed troubleshooting, check the logs above.\n"
}
2025-09-29 09:27:17,768 p=534171 u=root n=ansible | ok: [host3] => {
    "msg": "❌ Elasticsearch installation failed on host3!\n\nPlease check:\n1. Docker service: systemctl status docker\n2. Variables in inventory\n3. Network connectivity between hosts\n4. Directory permissions\n5. Certificate generation\n\nFor detailed troubleshooting, check the logs above.\n"
}
2025-09-29 09:27:17,788 p=534171 u=root n=ansible | ok: [host2] => {
    "msg": "❌ Elasticsearch installation failed on host2!\n\nPlease check:\n1. Docker service: systemctl status docker\n2. Variables in inventory\n3. Network connectivity between hosts\n4. Directory permissions\n5. Certificate generation\n\nFor detailed troubleshooting, check the logs above.\n"
}
2025-09-29 09:27:17,903 p=534171 u=root n=ansible | ok: [bda] => {
    "msg": "❌ Elasticsearch installation failed on bda!\n\nPlease check:\n1. Docker service: systemctl status docker\n2. Variables in inventory\n3. Network connectivity between hosts\n4. Directory permissions\n5. Certificate generation\n\nFor detailed troubleshooting, check the logs above.\n"
}
2025-09-29 09:27:18,012 p=534171 u=root n=ansible | TASK [install_kibana : Initialize Kibana variables] *****************************************************************************************************************************************************************************************
2025-09-29 09:27:18,147 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:18,209 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:18,257 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:18,301 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:18,309 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:18,333 p=534171 u=root n=ansible | TASK [install_kibana : Check if Elasticsearch is running (optional)] ************************************************************************************************************************************************************************
2025-09-29 09:27:18,477 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:18,627 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:18,660 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:18,695 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:19,947 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:19,971 p=534171 u=root n=ansible | TASK [install_kibana : Create Kibana directory structure] ***********************************************************************************************************************************************************************************
2025-09-29 09:27:20,111 p=534171 u=root n=ansible | skipping: [host1] => (item=/usr/share/siem/kibana) 
2025-09-29 09:27:20,116 p=534171 u=root n=ansible | skipping: [host1] => (item=/usr/share/siem/kibana/data) 
2025-09-29 09:27:20,148 p=534171 u=root n=ansible | skipping: [host1] => (item=/usr/share/siem/kibana/logs) 
2025-09-29 09:27:20,197 p=534171 u=root n=ansible | skipping: [host1] => (item=/usr/share/siem/kibana/config) 
2025-09-29 09:27:20,204 p=534171 u=root n=ansible | skipping: [host1] => (item=/usr/share/siem/kibana/certs) 
2025-09-29 09:27:20,228 p=534171 u=root n=ansible | skipping: [host2] => (item=/usr/share/siem/kibana) 
2025-09-29 09:27:20,240 p=534171 u=root n=ansible | skipping: [host3] => (item=/usr/share/siem/kibana) 
2025-09-29 09:27:20,245 p=534171 u=root n=ansible | skipping: [host3] => (item=/usr/share/siem/kibana/data) 
2025-09-29 09:27:20,271 p=534171 u=root n=ansible | skipping: [host2] => (item=/usr/share/siem/kibana/data) 
2025-09-29 09:27:20,273 p=534171 u=root n=ansible | skipping: [host3] => (item=/usr/share/siem/kibana/logs) 
2025-09-29 09:27:20,283 p=534171 u=root n=ansible | skipping: [host3] => (item=/usr/share/siem/kibana/config) 
2025-09-29 09:27:20,291 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:20,295 p=534171 u=root n=ansible | skipping: [host3] => (item=/usr/share/siem/kibana/certs) 
2025-09-29 09:27:20,298 p=534171 u=root n=ansible | skipping: [host2] => (item=/usr/share/siem/kibana/logs) 
2025-09-29 09:27:20,301 p=534171 u=root n=ansible | skipping: [host2] => (item=/usr/share/siem/kibana/config) 
2025-09-29 09:27:20,302 p=534171 u=root n=ansible | skipping: [host2] => (item=/usr/share/siem/kibana/certs) 
2025-09-29 09:27:20,329 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:20,331 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:20,372 p=534171 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/kibana) 
2025-09-29 09:27:20,375 p=534171 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/kibana/data) 
2025-09-29 09:27:20,388 p=534171 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/kibana/logs) 
2025-09-29 09:27:20,394 p=534171 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/kibana/config) 
2025-09-29 09:27:20,403 p=534171 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/kibana/certs) 
2025-09-29 09:27:20,405 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:21,074 p=534171 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/kibana)
2025-09-29 09:27:21,936 p=534171 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/kibana/data)
2025-09-29 09:27:22,631 p=534171 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/kibana/logs)
2025-09-29 09:27:23,412 p=534171 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/kibana/config)
2025-09-29 09:27:24,027 p=534171 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/kibana/certs)
2025-09-29 09:27:24,052 p=534171 u=root n=ansible | TASK [install_kibana : Copy CA certificate if it exists] ************************************************************************************************************************************************************************************
2025-09-29 09:27:24,124 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:24,177 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:24,217 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:24,313 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:25,006 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:25,038 p=534171 u=root n=ansible | TASK [install_kibana : Generate simple Kibana configuration] ********************************************************************************************************************************************************************************
2025-09-29 09:27:25,153 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:25,189 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:25,229 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:25,295 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:26,789 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:26,816 p=534171 u=root n=ansible | TASK [install_kibana : Generate simple Kibana Docker Compose] *******************************************************************************************************************************************************************************
2025-09-29 09:27:26,955 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:27,023 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:27,073 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:27,104 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:28,368 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:28,392 p=534171 u=root n=ansible | TASK [install_kibana : Deploy Kibana (will start when Elasticsearch is ready)] **************************************************************************************************************************************************************
2025-09-29 09:27:28,451 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:28,492 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:28,571 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:28,606 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:37,161 p=534171 u=root n=ansible | changed: [bda]
2025-09-29 09:27:37,199 p=534171 u=root n=ansible | TASK [install_kibana : Display Kibana installation status] **********************************************************************************************************************************************************************************
2025-09-29 09:27:37,298 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:37,399 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:37,441 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:37,461 p=534171 u=root n=ansible | ok: [bda] => {
    "msg": "✅ Kibana Installation Complete!\n================================\nAccess: http://192.168.166.130:5601\n(Will be available when Elasticsearch is running)\n"
}
2025-09-29 09:27:37,464 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:37,711 p=534171 u=root n=ansible | RUNNING HANDLER [pre_checks : Reload sysctl] ************************************************************************************************************************************************************************************************
2025-09-29 09:27:38,551 p=534171 u=root n=ansible | changed: [host3]
2025-09-29 09:27:38,567 p=534171 u=root n=ansible | changed: [host2]
2025-09-29 09:27:38,608 p=534171 u=root n=ansible | changed: [bda]
2025-09-29 09:27:38,636 p=534171 u=root n=ansible | TASK [Display deployment completion status] *************************************************************************************************************************************************************************************************
2025-09-29 09:27:38,837 p=534171 u=root n=ansible | ok: [host1] => {
    "msg": "╔══════════════════════════════════════════════════════════════╗\n║                DEPLOYMENT COMPLETED SUCCESSFULLY             ║\n╠══════════════════════════════════════════════════════════════╣\n║ Host: host1                               ║\n║ Start Time: 2025-09-29T05:55:29Z                      ║\n║ End Time: 2025-09-29T05:55:33Z                    ║\n║                                                              ║\n║ Services Deployed:                                           ║\n║ ✅ Elasticsearch: 3 nodes ║\n║                                                              ║\n║ Access Information:                                          ║\n║ 🔗 Elasticsearch: https://192.168.166.130:9200  ║\n║                                                              ║\n║ Management Commands:                                         ║\n║ # Verify cluster health:                                     ║\n║ curl -k -u elastic:PASSWORD \\                               ║\n║   https://192.168.166.130:9200/_cluster/health        ║\n║                                                              ║\n║ # Check containers:                                          ║\n║ docker ps                                                    ║\n║                                                              ║\n║ # View logs:                                                 ║\n║ docker logs [container-name]                                ║\n╚══════════════════════════════════════════════════════════════╝\n"
}
2025-09-29 09:27:38,894 p=534171 u=root n=ansible | ok: [host2] => {
    "msg": "╔══════════════════════════════════════════════════════════════╗\n║                DEPLOYMENT COMPLETED SUCCESSFULLY             ║\n╠══════════════════════════════════════════════════════════════╣\n║ Host: host2                               ║\n║ Start Time: 2025-09-29T05:55:29Z                      ║\n║ End Time: 2025-09-29T05:55:33Z                    ║\n║                                                              ║\n║ Services Deployed:                                           ║\n║ ✅ Elasticsearch: 3 nodes ║\n║                                                              ║\n║ Access Information:                                          ║\n║ 🔗 Elasticsearch: https://192.168.166.131:9200  ║\n║                                                              ║\n║ Management Commands:                                         ║\n║ # Verify cluster health:                                     ║\n║ curl -k -u elastic:PASSWORD \\                               ║\n║   https://192.168.166.131:9200/_cluster/health        ║\n║                                                              ║\n║ # Check containers:                                          ║\n║ docker ps                                                    ║\n║                                                              ║\n║ # View logs:                                                 ║\n║ docker logs [container-name]                                ║\n╚══════════════════════════════════════════════════════════════╝\n"
